date,temperature_2m,rain,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,precipitation_probability,cloud_cover,cloud_cover_high,cloud_cover_mid,cloud_cover_low,temperature_180m,temperature_80m,temperature_120m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_moisture_0_to_1cm,soil_temperature_54cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_27_to_81cm,soil_moisture_9_to_27cm,hour,day,month,year
2025-11-03 00:00:00+00:00,,,,,,,6.0,,,,,,,,,,,,,,,,,0,3,11,2025
2025-11-03 01:00:00+00:00,,,,,,,18.0,,,,,,,,,,,,,,,,,1,3,11,2025
2025-11-03 02:00:00+00:00,,,,,,,34.0,,,,,,,,,,,,,,,,,2,3,11,2025
2025-11-03 03:00:00+00:00,,,,,,,45.0,,,,,,,,,,,,,,,,,3,3,11,2025
2025-11-03 04:00:00+00:00,,,,,,,49.0,,,,,,,,,,,,,,,,,4,3,11,2025
2025-11-03 05:00:00+00:00,,,,,,,47.0,,,,,,,,,,,,,,,,,5,3,11,2025
2025-11-03 06:00:00+00:00,,,,,,,42.0,,,,,,,,,,,,,,,,,6,3,11,2025
2025-11-03 07:00:00+00:00,,,,,,,29.0,,,,,,,,,,,,,,,,,7,3,11,2025
2025-11-03 08:00:00+00:00,,,,,,,12.0,,,,,,,,,,,,,,,,,8,3,11,2025
2025-11-03 09:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,9,3,11,2025
2025-11-03 10:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,10,3,11,2025
2025-11-03 11:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,11,3,11,2025
2025-11-03 12:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,12,3,11,2025
2025-11-03 13:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,13,3,11,2025
2025-11-03 14:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,14,3,11,2025
2025-11-03 15:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,15,3,11,2025
2025-11-03 16:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,16,3,11,2025
2025-11-03 17:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,17,3,11,2025
2025-11-03 18:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,18,3,11,2025
2025-11-03 19:00:00+00:00,,,,,,,8.0,,,,,,,,,,,,,,,,,19,3,11,2025
2025-11-03 20:00:00+00:00,,,,,,,18.0,,,,,,,,,,,,,,,,,20,3,11,2025
2025-11-03 21:00:00+00:00,,,,,,,23.0,,,,,,,,,,,,,,,,,21,3,11,2025
2025-11-03 22:00:00+00:00,,,,,,,18.0,,,,,,,,,,,,,,,,,22,3,11,2025
2025-11-03 23:00:00+00:00,,,,,,,8.0,,,,,,,,,,,,,,,,,23,3,11,2025
2025-11-04 00:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,0,4,11,2025
2025-11-04 01:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,1,4,11,2025
2025-11-04 02:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,2,4,11,2025
2025-11-04 03:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,3,4,11,2025
2025-11-04 04:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,4,4,11,2025
2025-11-04 05:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,5,4,11,2025
2025-11-04 06:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,6,4,11,2025
2025-11-04 07:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,7,4,11,2025
2025-11-04 08:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,8,4,11,2025
2025-11-04 09:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,9,4,11,2025
2025-11-04 10:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,10,4,11,2025
2025-11-04 11:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,11,4,11,2025
2025-11-04 12:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,12,4,11,2025
2025-11-04 13:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,13,4,11,2025
2025-11-04 14:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,14,4,11,2025
2025-11-04 15:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,15,4,11,2025
2025-11-04 16:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,16,4,11,2025
2025-11-04 17:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,17,4,11,2025
2025-11-04 18:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,18,4,11,2025
2025-11-04 19:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,19,4,11,2025
2025-11-04 20:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,20,4,11,2025
2025-11-04 21:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,21,4,11,2025
2025-11-04 22:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,22,4,11,2025
2025-11-04 23:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,23,4,11,2025
2025-11-05 00:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,0,5,11,2025
2025-11-05 01:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,1,5,11,2025
2025-11-05 02:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,2,5,11,2025
2025-11-05 03:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,3,5,11,2025
2025-11-05 04:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,4,5,11,2025
2025-11-05 05:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,5,5,11,2025
2025-11-05 06:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,6,5,11,2025
2025-11-05 07:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,7,5,11,2025
2025-11-05 08:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,8,5,11,2025
2025-11-05 09:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,9,5,11,2025
2025-11-05 10:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,10,5,11,2025
2025-11-05 11:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,11,5,11,2025
2025-11-05 12:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,12,5,11,2025
2025-11-05 13:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,13,5,11,2025
2025-11-05 14:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,14,5,11,2025
2025-11-05 15:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,15,5,11,2025
2025-11-05 16:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,16,5,11,2025
2025-11-05 17:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,17,5,11,2025
2025-11-05 18:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,18,5,11,2025
2025-11-05 19:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,19,5,11,2025
2025-11-05 20:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,20,5,11,2025
2025-11-05 21:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,21,5,11,2025
2025-11-05 22:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,22,5,11,2025
2025-11-05 23:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,23,5,11,2025
2025-11-06 00:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,0,6,11,2025
2025-11-06 01:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,1,6,11,2025
2025-11-06 02:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,2,6,11,2025
2025-11-06 03:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,3,6,11,2025
2025-11-06 04:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,4,6,11,2025
2025-11-06 05:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,5,6,11,2025
2025-11-06 06:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,6,6,11,2025
2025-11-06 07:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,7,6,11,2025
2025-11-06 08:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,8,6,11,2025
2025-11-06 09:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,9,6,11,2025
2025-11-06 10:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,10,6,11,2025
2025-11-06 11:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,11,6,11,2025
2025-11-06 12:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,12,6,11,2025
2025-11-06 13:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,13,6,11,2025
2025-11-06 14:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,14,6,11,2025
2025-11-06 15:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,15,6,11,2025
2025-11-06 16:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,16,6,11,2025
2025-11-06 17:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,17,6,11,2025
2025-11-06 18:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,18,6,11,2025
2025-11-06 19:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,19,6,11,2025
2025-11-06 20:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,20,6,11,2025
2025-11-06 21:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,21,6,11,2025
2025-11-06 22:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,22,6,11,2025
2025-11-06 23:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,23,6,11,2025
2025-11-07 00:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,0,7,11,2025
2025-11-07 01:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,1,7,11,2025
2025-11-07 02:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,2,7,11,2025
2025-11-07 03:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,3,7,11,2025
2025-11-07 04:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,4,7,11,2025
2025-11-07 05:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,5,7,11,2025
2025-11-07 06:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,6,7,11,2025
2025-11-07 07:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,7,7,11,2025
2025-11-07 08:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,8,7,11,2025
2025-11-07 09:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,9,7,11,2025
2025-11-07 10:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,10,7,11,2025
2025-11-07 11:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,11,7,11,2025
2025-11-07 12:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,12,7,11,2025
2025-11-07 13:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,13,7,11,2025
2025-11-07 14:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,14,7,11,2025
2025-11-07 15:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,15,7,11,2025
2025-11-07 16:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,16,7,11,2025
2025-11-07 17:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,17,7,11,2025
2025-11-07 18:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,18,7,11,2025
2025-11-07 19:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,19,7,11,2025
2025-11-07 20:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,20,7,11,2025
2025-11-07 21:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,21,7,11,2025
2025-11-07 22:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,22,7,11,2025
2025-11-07 23:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,23,7,11,2025
2025-11-08 00:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,0,8,11,2025
2025-11-08 01:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,1,8,11,2025
2025-11-08 02:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,2,8,11,2025
2025-11-08 03:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,3,8,11,2025
2025-11-08 04:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,4,8,11,2025
2025-11-08 05:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,5,8,11,2025
2025-11-08 06:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,6,8,11,2025
2025-11-08 07:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,7,8,11,2025
2025-11-08 08:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,8,8,11,2025
2025-11-08 09:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,9,8,11,2025
2025-11-08 10:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,10,8,11,2025
2025-11-08 11:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,11,8,11,2025
2025-11-08 12:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,12,8,11,2025
2025-11-08 13:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,13,8,11,2025
2025-11-08 14:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,14,8,11,2025
2025-11-08 15:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,15,8,11,2025
2025-11-08 16:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,16,8,11,2025
2025-11-08 17:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,17,8,11,2025
2025-11-08 18:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,18,8,11,2025
2025-11-08 19:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,19,8,11,2025
2025-11-08 20:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,20,8,11,2025
2025-11-08 21:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,21,8,11,2025
2025-11-08 22:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,22,8,11,2025
2025-11-08 23:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,23,8,11,2025
2025-11-09 00:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,0,9,11,2025
2025-11-09 01:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,1,9,11,2025
2025-11-09 02:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,2,9,11,2025
2025-11-09 03:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,3,9,11,2025
2025-11-09 04:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,4,9,11,2025
2025-11-09 05:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,5,9,11,2025
2025-11-09 06:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,6,9,11,2025
2025-11-09 07:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,7,9,11,2025
2025-11-09 08:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,8,9,11,2025
2025-11-09 09:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,9,9,11,2025
2025-11-09 10:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,10,9,11,2025
2025-11-09 11:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,11,9,11,2025
2025-11-09 12:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,12,9,11,2025
2025-11-09 13:00:00+00:00,,,,,,,1.0,,,,,,,,,,,,,,,,,13,9,11,2025
2025-11-09 14:00:00+00:00,,,,,,,2.0,,,,,,,,,,,,,,,,,14,9,11,2025
2025-11-09 15:00:00+00:00,,,,,,,3.0,,,,,,,,,,,,,,,,,15,9,11,2025
2025-11-09 16:00:00+00:00,,,,,,,3.0,,,,,,,,,,,,,,,,,16,9,11,2025
2025-11-09 17:00:00+00:00,,,,,,,3.0,,,,,,,,,,,,,,,,,17,9,11,2025
2025-11-09 18:00:00+00:00,,,,,,,3.0,,,,,,,,,,,,,,,,,18,9,11,2025
2025-11-09 19:00:00+00:00,,,,,,,2.0,,,,,,,,,,,,,,,,,19,9,11,2025
2025-11-09 20:00:00+00:00,,,,,,,1.0,,,,,,,,,,,,,,,,,20,9,11,2025
2025-11-09 21:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,21,9,11,2025
2025-11-09 22:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,22,9,11,2025
2025-11-09 23:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,23,9,11,2025
2025-11-10 00:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,0,10,11,2025
2025-11-10 01:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,1,10,11,2025
2025-11-10 02:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,2,10,11,2025
2025-11-10 03:00:00+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,3,10,11,2025
2025-11-10 04:00:00+00:00,,,,,,,6.0,,,,,,,,,,,,,,,,,4,10,11,2025
2025-11-10 05:00:00+00:00,,,,,,,14.0,,,,,,,,,,,,,,,,,5,10,11,2025
2025-11-10 06:00:00+00:00,,,,,,,19.0,,,,,,,,,,,,,,,,,6,10,11,2025
2025-11-10 07:00:00+00:00,,,,,,,19.0,,,,,,,,,,,,,,,,,7,10,11,2025
2025-11-10 08:00:00+00:00,,,,,,,17.0,,,,,,,,,,,,,,,,,8,10,11,2025
2025-11-10 09:00:00+00:00,,,,,,,16.0,,,,,,,,,,,,,,,,,9,10,11,2025
2025-11-10 10:00:00+00:00,8.7085,0.0,92.0,7.4808517,7.39295,0.0,17.0,100.0,89.0,19.0,100.0,,7.765,7.565,,,,,,,,,,10,10,11,2025
2025-11-10 11:00:00+00:00,8.9585,0.0,93.0,7.8872266,7.6067104,0.0,19.0,100.0,10.0,18.0,100.0,,7.965,7.815,,,,,,,,,,11,10,11,2025
2025-11-10 12:00:00+00:00,9.4585,0.0,91.0,8.06257,7.942623,0.0,19.0,100.0,5.0,14.0,100.0,,8.365,8.165,,,,,,,,,,12,10,11,2025
2025-11-10 13:00:00+00:00,10.408501,0.0,82.0,7.4670877,8.649971,0.0,14.0,98.0,5.0,14.0,97.0,,9.014999,8.865,,,,,,,,,,13,10,11,2025
2025-11-10 14:00:00+00:00,10.5085,0.0,79.0,7.0195227,9.014113,0.0,6.0,60.0,19.0,10.0,41.0,,9.565,9.415,,,,,,,,,,14,10,11,2025
2025-11-10 15:00:00+00:00,9.408501,0.0,82.0,6.49012,8.045472,0.0,0.0,28.0,10.0,10.0,5.0,,9.565,9.464999,,,,,,,,,,15,10,11,2025
2025-11-10 16:00:00+00:00,8.658501,0.0,84.0,6.106046,7.250098,0.0,0.0,24.0,10.0,5.0,5.0,,9.264999,9.214999,,,,,,,,,,16,10,11,2025
2025-11-10 17:00:00+00:00,8.2585,0.0,85.0,5.885183,6.7817974,0.0,0.0,67.0,58.0,0.0,5.0,,8.915,8.915,,,,,,,,,,17,10,11,2025
2025-11-10 18:00:00+00:00,7.8585,0.0,88.0,5.9938645,6.259099,0.0,0.0,36.0,25.0,5.0,5.0,,8.565,8.514999,,,,,,,,,,18,10,11,2025
2025-11-10 19:00:00+00:00,7.6085,0.0,89.0,5.9109445,5.99051,0.0,0.0,54.0,42.0,5.0,0.0,,8.264999,8.264999,,,,,,,,,,19,10,11,2025
2025-11-10 20:00:00+00:00,7.3585,0.0,91.0,5.985629,5.5076237,0.0,0.0,12.0,5.0,5.0,0.0,,7.915,7.915,,,,,,,,,,20,10,11,2025
2025-11-10 21:00:00+00:00,7.0585,0.0,92.0,5.8468523,5.1260967,0.0,0.0,11.0,5.0,5.0,0.0,,7.515,7.565,,,,,,,,,,21,10,11,2025
2025-11-10 22:00:00+00:00,6.8085,0.0,93.0,5.75539,4.703121,0.0,0.0,16.0,5.0,5.0,5.0,,7.215,7.265,,,,,,,,,,22,10,11,2025
2025-11-10 23:00:00+00:00,6.5585,0.0,92.0,5.3516803,4.302511,0.0,0.0,5.0,0.0,0.0,5.0,,6.965,7.015,,,,,,,,,,23,10,11,2025
2025-11-11 00:00:00+00:00,6.4084997,0.0,93.0,5.358753,4.111515,0.0,0.0,10.0,0.0,5.0,5.0,,6.765,6.815,,,,,,,,,,0,11,11,2025
2025-11-11 01:00:00+00:00,6.2085,0.0,93.0,5.1604323,3.8594398,0.0,0.0,8.0,5.0,0.0,0.0,,6.565,6.665,,,,,,,,,,1,11,11,2025
2025-11-11 02:00:00+00:00,6.0585,0.0,93.0,5.01169,3.5564795,0.0,0.0,77.0,73.0,0.0,0.0,,6.415,6.515,,,,,,,,,,2,11,11,2025
2025-11-11 03:00:00+00:00,5.9084997,0.0,91.0,4.5514402,3.2076159,0.0,0.0,100.0,100.0,0.0,0.0,,6.215,6.3650002,,,,,,,,,,3,11,11,2025
2025-11-11 04:00:00+00:00,5.9084997,0.0,88.0,4.0726295,2.9557686,0.0,0.0,99.0,99.0,5.0,0.0,,6.065,6.165,,,,,,,,,,4,11,11,2025
2025-11-11 05:00:00+00:00,6.3085,0.0,85.0,3.971701,3.1999116,0.0,0.0,100.0,100.0,100.0,0.0,,6.1150002,6.1150002,,,,,,,,,,5,11,11,2025
2025-11-11 06:00:00+00:00,6.2085,0.1,87.0,4.205015,3.464303,0.1,3.0,100.0,100.0,100.0,0.0,,5.915,5.815,,,,,,,,,,6,11,11,2025
2025-11-11 07:00:00+00:00,6.5084996,0.1,86.0,4.334942,3.727326,0.1,9.0,100.0,100.0,100.0,100.0,,5.965,5.915,,,,,,,,,,7,11,11,2025
2025-11-11 08:00:00+00:00,7.2085,0.0,84.0,4.6852207,4.4914675,0.0,17.0,100.0,100.0,100.0,68.0,,6.515,6.315,,,,,,,,,,8,11,11,2025
2025-11-11 09:00:00+00:00,7.2085,0.0,86.0,5.022785,4.8081007,0.0,26.0,100.0,100.0,100.0,100.0,,6.715,6.515,,,,,,,,,,9,11,11,2025
2025-11-11 10:00:00+00:00,7.4084997,0.1,88.0,5.5505233,4.8968525,0.1,40.0,100.0,100.0,100.0,100.0,,6.815,6.665,,,,,,,,,,10,11,11,2025
2025-11-11 11:00:00+00:00,7.8585,0.1,88.0,5.9938645,5.471651,0.1,56.0,100.0,19.0,5.0,100.0,,7.265,7.1150002,,,,,,,,,,11,11,11,2025
2025-11-11 12:00:00+00:00,9.658501,0.0,81.0,6.555793,7.2420406,0.0,61.0,60.0,0.0,0.0,49.0,,8.415,8.214999,,,,,,,,,,12,11,11,2025
2025-11-11 13:00:00+00:00,9.408501,0.0,83.0,6.6664386,7.2162037,0.0,46.0,100.0,0.0,0.0,100.0,,9.165,9.065,,,,,,,,,,13,11,11,2025
2025-11-11 14:00:00+00:00,9.8085,0.0,82.0,6.8809166,7.439124,0.0,21.0,61.0,0.0,0.0,57.0,,9.315,9.165,,,,,,,,,,14,11,11,2025
2025-11-11 15:00:00+00:00,9.4585,0.0,84.0,6.889876,7.4987936,0.0,3.0,100.0,0.0,0.0,100.0,,9.315,9.214999,,,,,,,,,,15,11,11,2025
2025-11-11 16:00:00+00:00,9.5085,0.0,85.0,7.111626,7.5690584,0.1,0.0,100.0,0.0,0.0,100.0,,9.615,9.565,,,,,,,,,,16,11,11,2025
2025-11-11 17:00:00+00:00,9.8085,0.0,84.0,7.232786,7.351433,0.1,1.0,100.0,10.0,0.0,100.0,,9.764999,9.665,,,,,,,,,,17,11,11,2025
2025-11-11 18:00:00+00:00,9.5585,0.0,86.0,7.331724,7.4570103,0.0,3.0,100.0,100.0,0.0,100.0,,9.615,9.514999,,,,,,,,,,18,11,11,2025
2025-11-11 19:00:00+00:00,8.3585005,0.0,91.0,6.974673,6.4536743,0.0,2.0,100.0,100.0,0.0,5.0,,9.115,9.115,,,,,,,,,,19,11,11,2025
2025-11-11 20:00:00+00:00,8.7585,0.0,88.0,6.880513,7.0884504,0.0,1.0,100.0,59.0,0.0,100.0,,8.865,8.915,,,,,,,,,,20,11,11,2025
2025-11-11 21:00:00+00:00,8.9585,0.0,87.0,6.910743,7.314767,0.0,0.0,100.0,0.0,0.0,100.0,,8.915,8.915,,,,,,,,,,21,11,11,2025
2025-11-11 22:00:00+00:00,8.3085,0.0,88.0,6.437195,6.4621277,0.0,0.0,56.0,10.0,0.0,49.0,,8.865,8.915,,,,,,,,,,22,11,11,2025
2025-11-11 23:00:00+00:00,7.8085,0.0,90.0,6.2702646,5.8936844,0.0,0.0,45.0,10.0,0.0,37.0,,8.714999,8.714999,,,,,,,,,,23,11,11,2025
2025-11-12 00:00:00+00:00,7.4585,0.0,90.0,5.924541,5.6904364,0.0,0.0,0.0,0.0,0.0,0.0,,8.464999,8.565,,,,,,,,,,0,12,11,2025
2025-11-12 01:00:00+00:00,7.3585,0.0,89.0,5.6643176,5.180669,0.0,0.0,14.0,10.0,0.0,0.0,,8.214999,8.315,,,,,,,,,,1,12,11,2025
2025-11-12 02:00:00+00:00,7.0585,0.0,88.0,5.2056923,4.624915,0.0,0.0,100.0,100.0,0.0,0.0,,7.765,7.8650002,,,,,,,,,,2,12,11,2025
2025-11-12 03:00:00+00:00,6.8085,0.0,87.0,4.7953963,4.3637896,0.0,0.0,100.0,100.0,0.0,0.0,,7.465,7.6150002,,,,,,,,,,3,12,11,2025
2025-11-12 04:00:00+00:00,6.8085,0.0,87.0,4.7953963,4.1473694,0.0,0.0,100.0,100.0,0.0,0.0,,7.265,7.465,,,,,,,,,,4,12,11,2025
2025-11-12 05:00:00+00:00,6.7584996,0.0,88.0,4.910118,4.059761,0.0,0.0,100.0,100.0,0.0,0.0,,7.065,7.215,,,,,,,,,,5,12,11,2025
2025-11-12 06:00:00+00:00,6.8585,0.0,87.0,4.8445945,3.822752,0.0,0.0,100.0,100.0,5.0,0.0,,6.8650002,7.015,,,,,,,,,,6,12,11,2025
2025-11-12 07:00:00+00:00,7.1584997,0.0,85.0,4.805817,4.173538,0.0,0.0,100.0,100.0,100.0,0.0,,6.915,6.915,,,,,,,,,,7,12,11,2025
2025-11-12 08:00:00+00:00,7.7085,0.0,82.0,4.8290668,4.558098,0.0,0.0,100.0,100.0,50.0,0.0,,7.165,7.1150002,,,,,,,,,,8,12,11,2025
2025-11-12 09:00:00+00:00,8.5585,0.0,77.0,4.7545056,5.388274,0.0,0.0,100.0,100.0,79.0,0.0,,7.965,7.815,,,,,,,,,,9,12,11,2025
